"motion" "time" "V1" "V2" "RT" "Correct" "Onset" "Offset" "UK1" "UK2" "UK3" "run" "day" "direction" "response" "RToffset"
1 1.25 180 180 1.5626 1 145.7 146.98 147.34 1.2825 0.36054 39 "039.txt" "right" "right" 0.2801
0.103 3.3 180 0 3.6191 0 152.08 155.41 155.78 3.3317 0.36583 39 "039.txt" "right" "left" 0.2874
0.019 3.3 0 0 3.5964 1 161.88 165.21 165.58 3.3319 0.36643 39 "039.txt" "left" "left" 0.2645
0.837 0.453 180 180 0.76334 1 170.69 171.18 171.54 0.48257 0.36603 39 "039.txt" "right" "right" 0.28077
0.088 0.271 180 0 0.6048 0 179.81 180.11 180.46 0.29965 0.35883 39 "039.txt" "right" "left" 0.30515
0.019 1.69 0 0 1.995 1 184.1 185.82 186.19 1.7158 0.36586 39 "039.txt" "left" "left" 0.2792
0.056 1.56 180 180 1.9036 1 193.39 194.97 195.33 1.5823 0.3663 39 "039.txt" "right" "right" 0.3213
0.157 1.83 180 180 2.1349 1 200.48 202.33 202.7 1.849 0.36633 39 "039.txt" "right" "right" 0.2859
0.76 2.24 0 0 2.5764 1 213.01 215.28 215.64 2.2655 0.36378 39 "039.txt" "left" "left" 0.3109
0.157 1.17 180 180 1.463 1 219.93 221.13 221.49 1.1993 0.36599 39 "039.txt" "right" "right" 0.2637
0.026 0.588 0 180 0.95474 0 225.43 226.04 226.41 0.61604 0.36739 39 "039.txt" "left" "right" 0.3387
0.033 0.368 180 180 0.68709 1 229.87 230.27 230.64 0.3994 0.36573 39 "039.txt" "right" "right" 0.28769
0.062 0.906 0 180 1.2111 0 237.05 237.97 238.34 0.91605 0.36576 39 "039.txt" "left" "right" 0.29505
0.019 0.666 0 0 1.014 1 244.39 245.09 245.44 0.69942 0.35944 39 "039.txt" "left" "left" 0.31458
0.247 0.551 180 180 0.88056 1 249.08 249.67 250.03 0.58272 0.35871 39 "039.txt" "right" "right" 0.29784
0.039 0.25 180 0 0.5957 0 255.98 256.27 256.63 0.28279 0.36613 39 "039.txt" "right" "left" 0.31291
0.247 0.854 180 180 1.155 1 260.08 260.96 261.32 0.88258 0.35931 39 "039.txt" "right" "right" 0.27242
0.216 0.625 180 180 0.94506 1 274.21 274.86 275.23 0.64941 0.36576 39 "039.txt" "right" "right" 0.29565
0.039 2.52 0 0 2.8603 1 278.89 281.44 281.81 2.5489 0.36449 39 "039.txt" "left" "left" 0.3114
0.603 0.453 180 180 0.76141 1 285.94 286.42 286.79 0.4828 0.36466 39 "039.txt" "right" "right" 0.27861
0.056 0.368 180 0 0.71187 0 292.6 293 293.37 0.39947 0.36538 39 "039.txt" "right" "left" 0.3124
0.103 3.3 0 0 3.6115 1 298.84 302.17 302.53 3.3318 0.36592 39 "039.txt" "left" "left" 0.2797
0.111 0.516 0 0 0.79446 1 305.97 306.52 306.87 0.54945 0.35875 39 "039.txt" "left" "left" 0.24501
0.76 0.293 180 180 0.59978 1 314.4 314.71 315.07 0.31619 0.36153 39 "039.txt" "right" "right" 0.28359
0.285 0.423 0 0 0.73821 1 319.88 320.33 320.69 0.44949 0.35825 39 "039.txt" "left" "left" 0.28872
0.075 1.02 180 0 1.3369 0 327.84 328.89 329.26 1.0492 0.36555 39 "039.txt" "right" "left" 0.2877
0.523 0.551 180 180 0.85385 1 335.81 336.39 336.76 0.58271 0.36593 39 "039.txt" "right" "right" 0.27114
0.019 0.71 180 0 0.97064 0 340.32 341.06 341.42 0.73268 0.36036 39 "039.txt" "right" "left" 0.23796
0.918 0.271 180 180 0.54576 1 346.24 346.54 346.9 0.29949 0.35872 39 "039.txt" "right" "right" 0.24627
0.096 1.44 0 0 1.7307 1 350.37 351.83 352.2 1.4657 0.36072 39 "039.txt" "left" "left" 0.265
0.45 2.02 0 0 2.3576 1 358.28 360.33 360.69 2.0489 0.36143 39 "039.txt" "left" "left" 0.3087
0.192 0.906 0 0 1.1743 1 364.66 365.6 365.96 0.93265 0.36021 39 "039.txt" "left" "left" 0.24165
0.387 1.34 0 0 0.48828 NA 372.05 373.41 373.78 1.3658 0.36479 39 "039.txt" "left" "left" -0.87752
0.039 0.71 0 0 1.0543 1 377.36 378.09 378.46 0.73275 0.36523 39 "039.txt" "left" "left" 0.32155
0.056 0.22 180 180 0.57973 1 381.91 382.16 382.53 0.24947 0.36647 39 "039.txt" "right" "right" 0.33026
0.285 0.395 0 0 0.697 1 392.16 392.57 392.93 0.41617 0.35972 39 "039.txt" "left" "left" 0.28083
0.068 3.3 180 180 3.6359 1 396.34 399.67 400.04 3.3318 0.36545 39 "039.txt" "right" "right" 0.3041
0.331 1.44 180 180 1.6941 1 10.472 11.882 12.248 1.4097 0.36623 40 "040.txt" "right" "right" 0.2844
0.111 2.93 0 0 3.2873 1 15.78 18.728 19.095 2.9486 0.36702 40 "040.txt" "left" "left" 0.3387
0.173 0.25 0 0 0.57453 1 24.36 24.643 25.004 0.28262 0.36123 40 "040.txt" "left" "left" 0.29191
0.918 1.44 0 0 1.7484 1 29.709 31.174 31.536 1.4658 0.36111 40 "040.txt" "left" "left" 0.2826
0.075 0.906 180 0 1.2217 0 38.439 39.372 39.742 0.93246 0.36985 40 "040.txt" "right" "left" 0.28924
0.121 0.293 180 180 0.61442 1 48.903 49.219 49.578 0.31608 0.35971 40 "040.txt" "right" "right" 0.29834
0.011 3.3 180 0 3.6442 0 53.218 56.55 56.915 3.3319 0.36517 40 "040.txt" "right" "left" 0.3123
0.247 1.17 180 180 1.4866 1 61.948 63.148 63.506 1.1993 0.35866 40 "040.txt" "right" "right" 0.2873
0.76 1.25 180 180 1.573 1 72.695 73.978 74.34 1.2826 0.36239 40 "040.txt" "right" "right" 0.2904
0.026 2.24 0 180 2.6145 0 79.66 81.925 82.294 2.2655 0.36889 40 "040.txt" "left" "right" 0.349
0.192 0.854 0 0 1.2441 1 85.741 86.624 86.994 0.88272 0.37083 40 "040.txt" "left" "left" 0.36138
0.216 2.52 180 180 2.8383 1 93.922 96.47 96.829 2.5487 0.35863 40 "040.txt" "right" "right" 0.289600000000000
0.681 0.625 0 0 0.99691 1 103.15 103.8 104.17 0.64932 0.36833 40 "040.txt" "left" "left" 0.34759
0.131 0.315 180 180 0.67464 1 107.72 108.05 108.41 0.33282 0.36217 40 "040.txt" "right" "right" 0.34182
0.088 2.52 0 0 2.9021 1 118.56 121.11 121.49 2.5489 0.3735 40 "040.txt" "left" "left" 0.3532
0.075 0.271 180 180 0.64602 1 125.11 125.41 125.78 0.29938 0.36671 40 "040.txt" "right" "right" 0.34664
0.603 1.83 180 180 2.1305 1 129.21 131.06 131.42 1.849 0.35892 40 "040.txt" "right" "right" 0.2815
0.918 0.395 180 180 0.72231 1 137.32 137.74 138.1 0.41605 0.35914 40 "040.txt" "right" "right" 0.30626
0 3.3 0 0 3.6267 1 142.86 146.19 146.55 3.3318 0.36399 40 "040.txt" "left" "left" 0.2949
0.103 0.22 180 180 0.60517 1 150.12 150.37 150.75 0.24927 0.37561 40 "040.txt" "right" "right" 0.3559
0.096 1.44 180 180 1.7482 1 156.65 158.12 158.48 1.4659 0.35989 40 "040.txt" "right" "right" 0.2823
0.039 0.71 180 0 1.0376 0 162.38 163.12 163.48 0.73278 0.36639 40 "040.txt" "right" "left" 0.30482
0.216 2.24 0 0 2.6121 1 169.35 171.61 171.98 2.2655 0.36533 40 "040.txt" "left" "left" 0.3466
0.121 0.315 180 180 0.65461 1 176.21 176.55 176.9 0.33277 0.35853 40 "040.txt" "right" "right" 0.32184
0.056 0.666 180 180 0.99643 1 180.78 181.48 181.84 0.69939 0.3664 40 "040.txt" "right" "right" 0.29704
0 1.02 180 0 1.3382 0 190.61 191.66 192.02 1.0493 0.35862 40 "040.txt" "right" "left" 0.2889
0.387 1.69 0 0 1.9809 1 197.24 198.95 199.31 1.7158 0.3596 40 "040.txt" "left" "left" 0.2651
0.131 0.484 180 180 0.83363 1 209.14 209.73 210.1 0.59956 0.36016 40 "040.txt" "right" "right" 0.23407
0.76 0.423 0 0 0.81302 1 213.53 213.98 214.36 0.44946 0.3753 40 "040.txt" "left" "left" 0.36356
0.026 0.368 180 180 0.73098 1 217.77 218.17 218.53 0.39946 0.35953 40 "040.txt" "right" "right" 0.33152
0.045 1.83 0 0 2.1202 1 222.6 224.45 224.81 1.849 0.35908 40 "040.txt" "left" "left" 0.2712
0.011 1.44 180 180 1.7631 1 232.73 234.19 234.55 1.4658 0.35872 40 "040.txt" "right" "right" 0.2973
0.096 0.25 0 0 0.56518 1 239.28 239.56 239.92 0.28283 0.36007 40 "040.txt" "left" "left" 0.28235
0.051 0.315 180 180 0.60812 1 246.71 247.04 247.4 0.33274 0.36469 40 "040.txt" "right" "right" 0.27538
0.121 0.625 180 180 0.96115 1 250.84 251.49 251.85 0.64934 0.36447 40 "040.txt" "right" "right" 0.31181
0.062 2.02 0 0 2.3454 1 255.92 257.97 258.33 2.049 0.36077 40 "040.txt" "left" "left" 0.2964
0.081 0.625 0 0 0.93011 1 263.38 264.03 264.39 0.64944 0.36014 40 "040.txt" "left" "left" 0.28067
0.523 0.906 180 180 1.1966 1 271.63 272.56 272.93 0.93259 0.36019 40 "040.txt" "right" "right" 0.26401
0.039 3.3 180 180 1.8466 NA 276.5 279.83 280.2 3.3319 0.36623 40 "040.txt" "right" "right" -1.4853
0.918 0.625 0 0 0.91365 1 285.21 285.86 286.22 0.64939 0.35935 40 "040.txt" "left" "left" 0.26426
0.096 1.09 0 0 1.4137 1 290.78 291.89 292.25 1.1158 0.35936 40 "040.txt" "left" "left" 0.2979
0.081 0.551 180 180 0.88949 1 296.22 296.81 297.17 0.58279 0.3599 40 "040.txt" "right" "right" 0.3067
0.331 1.44 0 0 1.7212 1 300.79 302.26 302.61 1.4657 0.35819 40 "040.txt" "left" "left" 0.2555
0.918 1.69 180 180 2.055 1 308.8 310.52 310.88 1.7157 0.35903 40 "040.txt" "right" "right" 0.3393
0.157 1.69 0 0 1.9958 1 324.88 326.6 326.96 1.7157 0.36001 40 "040.txt" "left" "left" 0.2801
0.088 1.44 180 180 1.7639 1 332.66 334.13 334.49 1.4658 0.35898 40 "040.txt" "right" "right" 0.2981
0.033 2.24 180 180 2.544 1 340.39 342.66 343.02 2.2655 0.36441 40 "040.txt" "right" "right" 0.2785
0.121 0.964 0 0 1.2792 1 351.47 352.46 352.82 0.98261 0.36614 40 "040.txt" "left" "left" 0.29659
0.111 1.69 0 0 2.0104 1 357.49 359.2 359.57 1.7157 0.36401 40 "040.txt" "left" "left" 0.2947
0.143 0.759 180 180 1.0565 1 365.22 366 366.36 0.78262 0.36202 40 "040.txt" "right" "right" 0.27388
0.918 0.453 180 180 0.77911 1 371.35 371.83 372.19 0.48273 0.35991 40 "040.txt" "right" "right" 0.29638
0.143 0.453 0 0 0.76685 1 384.43 384.91 385.27 0.48276 0.36128 40 "040.txt" "left" "left" 0.28409
0 1.25 180 180 1.5882 1 388.73 390.01 390.38 1.2825 0.36613 40 "040.txt" "right" "right" 0.3057
0.051 3.3 0 0 3.6451 1 396.16 399.49 399.85 3.3317 0.35872 40 "040.txt" "left" "left" 0.313400000000000
0.019 3.3 180 0 3.6046 0 10.457 13.75 14.109 3.2926 0.35923 41 "041.txt" "right" "left" 0.312
0.918 0.854 180 180 1.1078 1 17.631 18.497 18.859 0.86587 0.36204 41 "041.txt" "right" "right" 0.24193
0.603 0.22 180 180 0.56341 1 29.078 29.327 29.687 0.2494 0.35961 41 "041.txt" "right" "right" 0.31401
0.387 0.453 180 180 0.7636 1 36.808 37.291 37.657 0.48271 0.36607 41 "041.txt" "right" "right" 0.28089
0.173 0.484 0 0 0.7824 1 41.074 41.59 41.952 0.51622 0.36189 41 "041.txt" "left" "left" 0.26618
0.681 1.25 0 0 1.5405 1 46.688 47.971 48.333 1.2827 0.36174 41 "041.txt" "left" "left" 0.2578
0.121 0.25 180 180 0.58276 1 53.686 53.969 54.334 0.28289 0.3645 41 "041.txt" "right" "right" 0.29987
0.103 0.906 0 0 1.185 1 57.785 58.718 59.082 0.93269 0.36398 41 "041.txt" "left" "left" 0.25231
1 0.516 180 180 0.80703 1 63 63.549 63.911 0.54943 0.36117 41 "041.txt" "right" "right" 0.2576
0.039 0.854 180 0 1.164 0 73.43 74.313 74.672 0.88274 0.35939 41 "041.txt" "right" "left" 0.28126
0.603 1.44 180 180 1.73 1 79.828 81.294 81.653 1.4657 0.35882 41 "041.txt" "right" "right" 0.2643
0.056 1.25 180 0 1.5656 0 88.808 90.091 90.453 1.2826 0.36239 41 "041.txt" "right" "left" 0.283
0.681 2.02 0 0 2.2495 1 97.955 100 100.37 2.0491 0.36321 41 "041.txt" "left" "left" 0.200400000000000
0.173 0.453 180 180 0.81883 1 104.02 104.5 104.87 0.48289 0.36465 41 "041.txt" "right" "right" 0.33594
0.011 0.759 180 180 1.0907 1 111.25 112.03 112.4 0.78268 0.36304 41 "041.txt" "right" "right" 0.30802
0.45 0.805 0 0 1.0834 1 118.27 119.1 119.46 0.83275 0.3628 41 "041.txt" "left" "left" 0.25065
0.143 1.56 180 180 1.8671 1 124.11 125.7 126.07 1.5825 0.37367 41 "041.txt" "right" "right" 0.2846
0.062 1.83 180 180 2.1475 1 129.5 131.34 131.7 1.849 0.35902 41 "041.txt" "right" "right" 0.2985
0.075 1.09 0 0 1.3946 1 135.66 136.76 137.13 1.099 0.36558 41 "041.txt" "left" "left" 0.2956
0.45 1.34 180 180 1.6395 1 141.94 143.31 143.67 1.366 0.3601 41 "041.txt" "right" "right" 0.2735
0.051 1.02 180 180 1.3575 1 154.24 155.29 155.65 1.0494 0.36148 41 "041.txt" "right" "right" 0.3081
0.837 1.25 180 180 1.5001 1 161.7 162.98 163.35 1.2825 0.36501 41 "041.txt" "right" "right" 0.2176
0.247 0.22 0 0 0.55879 1 166.8 167.05 167.41 0.24959 0.36436 41 "041.txt" "left" "left" 0.3092
0.387 2.02 0 0 2.3084 1 176.18 178.23 178.59 2.0489 0.36321 41 "041.txt" "left" "left" 0.259500000000000
0.081 1.25 0 0 1.5313 1 187.69 188.98 189.34 1.2825 0.36102 41 "041.txt" "left" "left" 0.2488
0.039 2.02 180 180 2.3311 1 195.41 197.46 197.82 2.0489 0.36067 41 "041.txt" "right" "right" 0.2822
0.45 3.3 0 0 3.6088 1 201.29 204.62 204.99 3.3319 0.36396 41 "041.txt" "left" "left" 0.2769
0.088 0.395 0 0 0.72461 1 210.14 210.55 210.91 0.41623 0.36198 41 "041.txt" "left" "left" 0.30838
0.033 0.854 0 0 1.1632 1 216.02 216.9 217.26 0.88271 0.36009 41 "041.txt" "left" "left" 0.28049
0.121 0.71 0 180 1.0474 0 223.32 224.05 224.41 0.73269 0.36119 41 "041.txt" "left" "right" 0.31471
0.331 0.484 0 0 0.78229 1 228.68 229.2 229.56 0.51597 0.36373 41 "041.txt" "left" "left" 0.26632
0.039 0.666 180 180 1.0316 1 236.56 237.26 237.62 0.69934 0.35998 41 "041.txt" "right" "right" 0.33226
0.157 2.52 180 180 2.8404 1 241.18 243.73 244.09 2.5487 0.36104 41 "041.txt" "right" "right" 0.291700000000000
0.45 0.588 180 180 0.89815 1 247.51 248.12 248.48 0.61612 0.36054 41 "041.txt" "right" "right" 0.28203
0.081 2.52 180 180 2.8235 1 253.82 256.37 256.73 2.5488 0.36261 41 "041.txt" "right" "right" 0.2747
0.111 2.02 0 0 2.3513 1 262.67 264.72 265.08 2.049 0.36439 41 "041.txt" "left" "left" 0.3023
0.157 0.484 0 0 0.81634 1 269.22 269.73 270.1 0.51612 0.36439 41 "041.txt" "left" "left" 0.30022
0.121 0.805 180 180 1.0979 1 273.67 274.5 274.86 0.83275 0.36035 41 "041.txt" "right" "right" 0.26515
0.056 0.625 0 0 0.9316 1 280.65 281.3 281.66 0.6493 0.3608 41 "041.txt" "left" "left" 0.2823
0.045 0.588 180 180 0.90057 1 285.66 286.28 286.64 0.61599 0.3643 41 "041.txt" "right" "right" 0.28458
0.837 0.588 0 0 0.89838 1 290.23 290.84 291.21 0.61607 0.36343 41 "041.txt" "left" "left" 0.28231
0.075 0.964 180 180 1.2415 1 294.86 295.84 296.2 0.98263 0.36067 41 "041.txt" "right" "right" 0.25887
0.285 0.423 180 180 0.73055 1 301.06 301.51 301.87 0.44954 0.36001 41 "041.txt" "right" "right" 0.28101
0.192 1.34 0 0 1.6484 1 307.89 309.25 309.62 1.3659 0.36128 41 "041.txt" "left" "left" 0.2825
0.247 0.423 180 180 0.74087 1 314.7 315.15 315.52 0.44947 0.36356 41 "041.txt" "right" "right" 0.2914
0.081 1.02 180 180 1.3638 1 320.95 322 322.36 1.0492 0.359 41 "041.txt" "right" "right" 0.3146
0 0.805 180 0 1.1202 0 330.56 331.4 331.76 0.83261 0.366 41 "041.txt" "right" "left" 0.28759
0.45 2.02 180 180 2.3311 1 336.56 338.61 338.97 2.0489 0.3608 41 "041.txt" "right" "right" 0.2822
0.192 1.56 180 180 1.4293 NA 342.63 344.21 344.57 1.5824 0.36021 41 "041.txt" "right" "right" -0.1531
0.068 0.484 0 0 0.83304 1 354.12 354.64 355 0.51605 0.36357 41 "041.txt" "left" "left" 0.31699
0.051 0.453 0 0 0.82637 1 369.69 370.17 370.53 0.48277 0.36354 41 "041.txt" "left" "left" 0.3436
0.173 1.34 180 180 1.6727 1 383.33 384.7 385.06 1.3659 0.36133 41 "041.txt" "right" "right" 0.3068
1 3.3 0 0 3.6309 1 391.56 394.89 395.25 3.3317 0.36083 41 "041.txt" "left" "left" 0.2992
1 0.22 0 0 0.59112 1 399.34 399.59 399.95 0.24951 0.36136 41 "041.txt" "left" "left" 0.34161
0.173 1.17 0 0 1.3957 1 10.463 11.59 11.95 1.1265 0.36021 42 "042.txt" "left" "left" 0.2692
0.062 0.666 180 180 0.96518 1 15.438 16.121 16.484 0.68271 0.36326 42 "042.txt" "right" "right" 0.28247
0.121 1.56 0 0 1.865 1 23.985 25.567 25.93 1.5824 0.36231 42 "042.txt" "left" "left" 0.2826
0.523 0.588 0 0 0.89149 1 41.63 42.246 42.607 0.616 0.3614 42 "042.txt" "left" "left" 0.27549
0.039 0.453 180 180 0.82235 1 49.394 49.876 50.246 0.48283 0.36966 42 "042.txt" "right" "right" 0.33952
0.192 2.24 180 180 2.5339 1 56.508 58.774 59.136 2.2656 0.36233 42 "042.txt" "right" "right" 0.2683
0.011 1.25 180 0 1.5393 0 62.723 64.005 64.369 1.2826 0.3642 42 "042.txt" "right" "left" 0.2567
0.918 0.805 180 180 1.1001 1 70.537 71.37 71.731 0.83275 0.36181 42 "042.txt" "right" "right" 0.26735
0.039 0.516 0 0 0.84193 1 75.152 75.685 76.048 0.53284 0.36308 42 "042.txt" "left" "left" 0.30909
0.045 1.44 0 0 1.7402 1 81.317 82.783 83.144 1.4658 0.36105 42 "042.txt" "left" "left" 0.2744
0.681 0.25 0 0 0.56392 1 93.213 93.496 93.855 0.28277 0.35873 42 "042.txt" "left" "left" 0.28115
0.062 1.56 180 180 1.8898 1 103.09 104.68 105.04 1.5824 0.36357 42 "042.txt" "right" "right" 0.3074
0.216 1.25 0 0 1.5494 1 109.12 110.41 110.77 1.2825 0.36116 42 "042.txt" "left" "left" 0.2669
0.068 0.453 0 0 0.79965 1 116.27 116.76 117.12 0.48274 0.36516 42 "042.txt" "left" "left" 0.31691
0.331 1.09 0 0 1.3815 1 121.87 122.99 123.35 1.1159 0.36185 42 "042.txt" "left" "left" 0.2656
0.603 0.25 180 180 0.57373 1 130 130.28 130.65 0.28285 0.36348 42 "042.txt" "right" "right" 0.29088
0.081 2.02 180 180 2.3336 1 140.28 142.33 142.69 2.0489 0.36244 42 "042.txt" "right" "right" 0.2847
0.068 0.293 0 0 0.65564 1 152.83 153.14 153.51 0.31611 0.36927 42 "042.txt" "left" "left" 0.33953
0.088 0.22 0 0 0.57632 1 157.19 157.44 157.8 0.24947 0.36232 42 "042.txt" "left" "left" 0.32685
0.45 0.395 0 0 0.71232 1 161.27 161.69 162.05 0.41616 0.3591 42 "042.txt" "left" "left" 0.29616
0.192 0.395 180 180 0.72359 1 167.29 167.71 168.07 0.41619 0.36252 42 "042.txt" "right" "right" 0.3074
0.011 1.69 180 0 2.0057 0 173 174.72 175.08 1.7157 0.36165 42 "042.txt" "right" "left" 0.29
0.088 1.09 0 0 1.4133 1 180.02 181.13 181.5 1.1159 0.36111 42 "042.txt" "left" "left" 0.2974
0.192 0.964 180 180 1.2741 1 184.93 185.92 186.28 0.98253 0.36198 42 "042.txt" "right" "right" 0.29157
0.523 1.83 0 0 2.1376 1 192.28 194.13 194.49 1.8491 0.3585 42 "042.txt" "left" "left" 0.2885
0.081 0.71 180 180 1.0239 1 199.78 200.51 200.88 0.73262 0.36382 42 "042.txt" "right" "right" 0.29128
0.918 0.484 0 0 0.79166 1 206.51 207.03 207.39 0.51601 0.36256 42 "042.txt" "left" "left" 0.27565
0.837 1.83 0 0 2.1224 1 212.94 214.79 215.16 1.8491 0.36456 42 "042.txt" "left" "left" 0.2733
0.121 0.423 0 0 0.73333 1 220.02 220.47 220.83 0.44941 0.36178 42 "042.txt" "left" "left" 0.28392
1 0.315 180 180 0.61589 1 232.05 232.38 232.75 0.33284 0.36225 42 "042.txt" "right" "right" 0.28305
0.331 0.341 180 180 0.68335 1 238.82 239.18 239.55 0.36617 0.36243 42 "042.txt" "right" "right" 0.31718
0.019 0.854 180 180 1.2146 1 245.86 246.75 247.11 0.8826 0.36005 42 "042.txt" "right" "right" 0.332
0.103 0.25 180 0 0.60879 0 250.7 250.98 251.34 0.28284 0.36265 42 "042.txt" "right" "left" 0.32595
0.331 1.34 0 0 1.6481 1 255.04 256.41 256.77 1.3658 0.363 42 "042.txt" "left" "left" 0.2823
0.019 0.293 180 180 0.65813 1 260.36 260.68 261.04 0.31616 0.36213 42 "042.txt" "right" "right" 0.34197
0.331 1.25 0 0 1.5682 1 266.36 267.64 268 1.2826 0.36314 42 "042.txt" "left" "left" 0.2856
0 0.25 180 180 0.61599 1 274.32 274.6 274.97 0.28288 0.36154 42 "042.txt" "right" "right" 0.33311
0.918 1.83 180 180 2.0991 1 278.95 280.8 281.16 1.849 0.3618 42 "042.txt" "right" "right" 0.2501
0.039 0.22 0 0 0.57059 1 284.84 285.08 285.45 0.24948 0.36594 42 "042.txt" "left" "left" 0.32111
0.603 0.964 0 0 1.2469 1 292.92 293.9 294.26 0.9826 0.36276 42 "042.txt" "left" "left" 0.2643
0.019 0.368 0 0 0.70803 1 302.91 303.31 303.67 0.39941 0.36205 42 "042.txt" "left" "left" 0.30862
0.216 1.44 180 180 1.7645 1 311.01 312.48 312.84 1.4656 0.3604 42 "042.txt" "right" "right" 0.2989
0.157 1.25 180 180 1.5565 1 316.81 318.09 318.45 1.2825 0.36018 42 "042.txt" "right" "right" 0.274
0.837 0.368 0 0 0.65523 1 321.87 322.26 322.62 0.38275 0.35894 42 "042.txt" "left" "left" 0.27248
0.056 0.484 180 0 0.82363 0 326.81 327.32 327.68 0.51609 0.36053 42 "042.txt" "right" "left" 0.30754
0.173 1.83 0 0 2.1147 1 333.99 335.84 336.2 1.8491 0.36273 42 "042.txt" "left" "left" 0.2656
0.081 1.69 0 0 2.0103 1 340.37 342.08 342.45 1.7158 0.36426 42 "042.txt" "left" "left" 0.2945
0.143 0.25 180 180 0.59921 1 346.82 347.1 347.46 0.28263 0.36057 42 "042.txt" "right" "right" 0.31658
0.131 0.25 0 180 0.59847 0 352.43 352.71 353.07 0.28284 0.36056 42 "042.txt" "left" "right" 0.31563
0.019 0.453 180 0 0.79115 0 356.55 357.03 357.39 0.48277 0.36218 42 "042.txt" "right" "left" 0.30838
0.192 0.759 180 180 1.0353 1 360.84 361.63 361.99 0.7825 0.3626 42 "042.txt" "right" "right" 0.2528
0.603 0.854 180 180 1.1505 1 372.86 373.74 374.1 0.88248 0.36385 42 "042.txt" "right" "right" 0.26802
0.045 2.52 0 0 2.8139 1 381.97 384.52 384.88 2.5488 0.36227 42 "042.txt" "left" "left" 0.2651
0.216 1.09 180 180 1.4332 1 398.52 399.63 399.99 1.116 0.36275 42 "042.txt" "right" "right" 0.3172
0.121 1.34 0 0 1.5952 1 10.467 11.76 12.125 1.293 0.36541 43 "043.txt" "left" "left" 0.3022
0.131 2.24 180 180 2.5483 1 15.625 17.873 18.234 2.2487 0.36078 43 "043.txt" "right" "right" 0.2996
0.062 0.341 180 180 0.65594 1 23.372 23.738 24.097 0.36612 0.35852 43 "043.txt" "right" "right" 0.28982
0.039 1.02 180 180 1.3315 1 29.204 30.253 30.613 1.0492 0.3598 43 "043.txt" "right" "right" 0.2823
0.075 0.551 0 0 0.89089 1 35.668 36.251 36.612 0.58274 0.36092 43 "043.txt" "left" "left" 0.30815
0.051 1.17 0 0 1.4885 1 40.616 41.816 42.175 1.1992 0.35927 43 "043.txt" "left" "left" 0.2893
0.603 2.93 180 180 3.232 1 45.615 48.564 48.925 2.9485 0.36185 43 "043.txt" "right" "right" 0.2835
0.051 1.44 0 0 1.7754 1 54.979 56.444 56.806 1.4657 0.36133 43 "043.txt" "left" "left" 0.3097
0.45 0.25 180 180 0.58883 1 64.942 65.225 65.585 0.28287 0.35979 43 "043.txt" "right" "right" 0.30596
0.681 2.93 180 180 3.2404 1 72.69 75.638 76 2.9487 0.36154 43 "043.txt" "right" "right" 0.2917
0.111 0.271 0 0 0.62369 1 80.087 80.387 80.746 0.29945 0.35973 43 "043.txt" "left" "left" 0.32424
0.681 1.09 0 0 1.3722 1 88.185 89.301 89.66 1.1159 0.35926 43 "043.txt" "left" "left" 0.2563
0.173 0.395 0 0 0.68907 1 94.966 95.382 95.741 0.41615 0.35936 43 "043.txt" "left" "left" 0.27292
0.331 2.02 180 180 2.3269 1 100.56 102.61 102.98 2.049 0.3642 43 "043.txt" "right" "right" 0.2779
0.096 1.69 0 0 2.0244 1 109.44 111.16 111.52 1.7158 0.36139 43 "043.txt" "left" "left" 0.3086
0.051 0.805 0 0 1.1139 1 115.18 116.01 116.37 0.83268 0.3637 43 "043.txt" "left" "left" 0.28122
0.192 0.271 180 180 0.58841 1 121.16 121.46 121.82 0.29945 0.36655 43 "043.txt" "right" "right" 0.28896
0.45 1.69 0 0 1.9916 1 126.92 128.64 129 1.7157 0.36471 43 "043.txt" "left" "left" 0.2759
0.387 0.271 180 180 0.55922 1 143.53 143.83 144.2 0.29956 0.36238 43 "043.txt" "right" "right" 0.25966
0.523 0.964 180 180 1.2832 1 147.77 148.75 149.11 0.98264 0.36146 43 "043.txt" "right" "right" 0.30056
0.157 0.516 0 0 0.9012 1 155 155.55 155.92 0.54948 0.3713 43 "043.txt" "left" "left" 0.35172
0.019 1.34 0 0 1.6733 1 161.74 163.11 163.47 1.3658 0.36075 43 "043.txt" "left" "left" 0.3075
0.033 0.666 0 0 1.0157 1 169.49 170.19 170.55 0.69934 0.36214 43 "043.txt" "left" "left" 0.31636
0.051 0.666 180 180 0.99124 1 174.19 174.89 175.25 0.69935 0.36123 43 "043.txt" "right" "right" 0.29189
0.111 2.93 180 180 3.2495 1 181.29 184.24 184.6 2.9486 0.36442 43 "043.txt" "right" "right" 0.3009
0.045 0.759 0 180 1.1071 0 190.37 191.15 191.51 0.78269 0.36067 43 "043.txt" "left" "right" 0.32441
0.216 3.3 0 0 3.6636 1 195.62 198.95 199.31 3.3317 0.36029 43 "043.txt" "left" "left" 0.3319
0.523 0.293 180 180 0.60565 1 204.71 205.03 205.39 0.31612 0.35952 43 "043.txt" "right" "right" 0.28953
0.103 0.906 180 0 1.2663 0 208.83 209.76 210.13 0.93267 0.36371 43 "043.txt" "right" "left" 0.33363
0.45 1.25 180 180 1.616 1 214.08 215.36 215.72 1.2825 0.36202 43 "043.txt" "right" "right" 0.3335
